time t_x t_y Delta_x Delta_y
0.0 0.0 0.0 2.0 1.0
0.1001001001001001 0.0 0.0002175107420257153 2.0 1.0052449779244934
0.2002002002002002 0.0 0.0004350214840514306 2.0 1.010489955848987
0.3003003003003003 0.0 0.0006525322260771459 2.0 1.0157349337734805
0.4004004004004004 0.0 0.0008700429681028612 2.0 1.0209799116979739
0.5005005005005005 0.0 0.0010875537101285766 2.0 1.0262248896224673
0.6006006006006006 0.0 0.0013050644521542917 2.0 1.031469867546961
0.7007007007007008 0.0 0.0015225751941800073 2.0 1.0367148454714543
0.8008008008008008 0.0 0.0017400859362057225 2.0 1.0419598233959477
0.9009009009009009 0.0 0.001957596678231438 2.0 1.0472048013204411
1.001001001001001 0.0 0.002175107420257153 2.0 1.0524497792449348
1.1011011011011012 0.0 0.0023926181622828686 2.0 1.0576947571694282
1.2012012012012012 0.0 0.0026101289043085835 2.0 1.0629397350939216
1.3013013013013013 0.0 0.002827639646334299 2.0 1.068184713018415
1.4014014014014016 0.0 0.0030451503883600147 2.0 1.0734296909429086
1.5015015015015016 0.0 0.0032626611303857296 2.0 1.078674668867402
1.6016016016016017 0.0 0.003480171872411445 2.0 1.0839196467918955
1.7017017017017018 0.0 0.0036976826144371603 2.0 1.089164624716389
1.8018018018018018 0.0 0.003915193356462876 2.0 1.0944096026408825
1.9019019019019021 0.0 0.0041327040984885915 2.0 1.099654580565376
2.002002002002002 0.0 0.004350214840514306 2.0 1.1048995584898693
2.1021021021021022 0.0 0.004567725582540021 2.0 1.110144536414363
2.2022022022022023 0.0 0.004785236324565737 2.0 1.1153895143388564
2.3023023023023024 0.0 0.005002747066591452 2.0 1.1206344922633498
2.4024024024024024 0.0 0.005220257808617167 2.0 1.1258794701878432
2.5025025025025025 0.0 0.005437768550642883 2.0 1.1311244481123368
2.6026026026026026 0.0 0.005655279292668598 2.0 1.1363694260368302
2.702702702702703 0.0 0.0058727900346943135 2.0 1.1416144039613236
2.802802802802803 0.0 0.006090300776720029 2.0 1.1468593818858173
2.902902902902903 0.0 0.006307811518745744 2.0 1.1521043598103107
3.0030030030030033 0.0 0.006525322260771459 2.0 1.157349337734804
