time experimental_fidelity
0.0 0.997148288973384
44.82937813961545 0.8799112801013942
66.30867833015763 0.8228770595690748
77.56798891390959 0.6834600760456273
88.82729949766153 0.4664131812420784
100.0 0.4315589353612166
